time, trail_pos
234.04,-0.8819648434439636
234.06,-0.8825531388795143
234.09,-0.8831360641654206
234.11,-0.8837047719287054
234.12,-0.8841668242678294
234.14,-0.8847665184118203
234.17,-0.88535928554286
234.18,-0.8859518674963258
234.21,-0.8865452724612314
234.23,-0.887125125171096
234.25,-0.8877087362998687
234.26,-0.8883011399341892
234.28,-0.8888791751604578
234.30,-0.8894603309717687
234.32,-0.8900437363476815
234.34,-0.8906125607042538
234.36,-0.8911842724592937
234.39,-0.8917645092411635
234.40,-0.8923438338520209
234.43,-0.8929181243762386
234.45,-0.893484349388347
234.47,-0.8940764443933776
234.49,-0.8946696024548513
234.51,-0.8952744404203404
234.53,-0.8958717203974415
234.55,-0.8963161808670411
234.57,-0.8969019661177005
234.59,-0.8974923602324223
234.61,-0.8980982063869252
234.62,-0.8986634780774492
234.64,-0.899245840972205
234.67,-0.8998165788303745
234.69,-0.9003856912409506
234.71,-0.900970269408165
234.73,-0.90154287961736
234.75,-0.902109008611467
234.77,-0.9026870301208783
234.79,-0.903272397007389
234.81,-0.9038445408434348
234.83,-0.9044171579110584
234.85,-0.9050078606550701
234.87,-0.9055872264164996
234.89,-0.9061913991144084
234.90,-0.9066417029652302
234.93,-0.907237432937453
234.95,-0.9078320929948042
234.97,-0.9084240165391182
234.99,-0.9090196916439117
235.01,-0.9096007788709359
235.03,-0.910177414977757
235.05,-0.9107538384732894
235.07,-0.9113599795402249
235.09,-0.9119509291876685
235.10,-0.9123935515983862
235.12,-0.9129856877539888
235.15,-0.9135722137149439
235.17,-0.9141629233173844
235.19,-0.9147475220598847
235.21,-0.9153453781449935
235.23,-0.9159289892737662
235.25,-0.9164984514642042
235.27,-0.9170913763391032
235.28,-0.9176532188152949
235.31,-0.9182308013852716
235.33,-0.9187975682132444
235.35,-0.9193818651848836
235.37,-0.9199473974956969
235.39,-0.9205393141815823
235.41,-0.9211078984931512
235.43,-0.9216727175273833
235.45,-0.9222586879556166
235.47,-0.9228314970592428
235.49,-0.9234026052725602
235.50,-0.9238851780302483
235.53,-0.9244859558059682
235.55,-0.9250789766988685
235.57,-0.9256716958209077
235.59,-0.9262611091803306
235.61,-0.9268621475763397
235.63,-0.9274395381103138
235.65,-0.9280063117967153
235.67,-0.9285758014208679
235.69,-0.9291565663017449
235.71,-0.9241048219949302
235.73,-0.9189278949122339
235.75,-0.9139689854785993
235.77,-0.9090262499963153
235.79,-0.903888765709478
235.80,-0.8989480745184428
235.82,-0.8950551427186234
235.84,-0.8901044705761971
235.86,-0.8858752528659525
235.88,-0.8806647753562908
235.90,-0.8755146044384684
235.92,-0.8715083948529809
235.94,-0.866369828294306
235.96,-0.8612097365513056
235.97,-0.8572365963830779
235.99,-0.8522735983669457
236.01,-0.8472317748853089
236.03,-0.8422186917335814
236.05,-0.8371168021649582
236.07,-0.8320864627900425
236.09,-0.8270345982308014
236.11,-0.8219674616134075
236.13,-0.8170212989369712
236.15,-0.8117689735829225
236.17,-0.8067858934115817
236.20,-0.801834800385663
236.21,-0.7967024869531608
236.23,-0.7916111194718475
236.25,-0.7866740358536043
236.27,-0.7814514729750895
236.29,-0.7765479999100249
236.31,-0.77151880293316
236.33,-0.7665405328588751
236.35,-0.7614990100083043
236.37,-0.7564630187693479
236.39,-0.7513938979869184
236.41,-0.7463940426020949
236.43,-0.7411660683643921
236.45,-0.7362158171054582
236.47,-0.7312594930989912
236.49,-0.7261909134524805
236.51,-0.7210811473499282
236.53,-0.715912938568146
236.55,-0.7110582278619862
236.58,-0.7059426295167536
236.59,-0.7008685783848417
